,home_team,away_team,home_score,away_score,tournament,neutral,home_team_total_points,away_team_total_points,home_B1_point,home_B2_point,home_B3_point,home_B4_point,home_M1_point,home_M2_point,home_M3_point,home_M4_point,home_W1_point,home_W2_point,home_G1_point,away_B1_point,away_B2_point,away_B3_point,away_B4_point,away_M1_point,away_M2_point,away_M3_point,away_M4_point,away_W1_point,away_W2_point,away_G1_point,home_B1_value,home_B2_value,home_B3_value,home_B4_value,home_M1_value,home_M2_value,home_M3_value,home_M4_value,home_W1_value,home_W2_value,home_G1_value,away_B1_value,away_B2_value,away_B3_value,away_B4_value,away_M1_value,away_M2_value,away_M3_value,away_M4_value,away_W1_value,away_W2_value,away_G1_value
36190,Iraq,China PR,3,1,AFC Asian Cup qualification,TRUE,320,336,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36191,Republic of Ireland,Serbia,1,2,Friendly,FALSE,519,713,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36192,Israel,Slovakia,1,3,Friendly,FALSE,788,891,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36193,Japan,New Zealand,4,2,Friendly,FALSE,563,216,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36194,Jordan,Syria,2,1,AFC Asian Cup qualification,FALSE,393,154,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36195,Kazakhstan,Lithuania,1,1,Friendly,TRUE,205,355,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36196,Kosovo,Haiti,0,0,Friendly,FALSE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36197,Luxembourg,Cape Verde,0,0,Friendly,FALSE,230,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36198,North Macedonia,Latvia,2,1,Friendly,FALSE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36199,Malawi,Zimbabwe,1,4,Friendly,FALSE,358,308,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36200,Mali,Senegal,1,1,Friendly,TRUE,603,734,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36201,Mauritania,Niger,1,1,Friendly,FALSE,211,261,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36202,Montenegro,Ghana,1,0,Friendly,FALSE,537,714,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36203,Morocco,Gabon,1,1,Friendly,FALSE,393,511,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36204,Mozambique,Angola,1,1,Friendly,FALSE,332,395,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36205,Namibia,Tanzania,1,1,Friendly,FALSE,295,314,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36206,Oman,Singapore,3,1,AFC Asian Cup qualification,FALSE,347,131,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36207,Philippines,Azerbaijan,0,1,Friendly,TRUE,220,215,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36208,Poland,Scotland,0,1,Friendly,FALSE,680,729,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36209,Portugal,Cameroon,5,1,Friendly,FALSE,1160,665,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36210,Qatar,Bahrain,0,0,AFC Asian Cup qualification,FALSE,342,249,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36211,Romania,Argentina,0,0,Friendly,FALSE,1014,1538,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36212,Russia,Armenia,2,0,Friendly,FALSE,789,436,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36213,Saudi Arabia,Indonesia,1,0,AFC Asian Cup qualification,FALSE,323,123,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36214,South Africa,Brazil,0,5,Friendly,FALSE,579,1316,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36215,Spain,Italy,1,0,Friendly,FALSE,1142,1103,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36216,Saint Lucia,Jamaica,0,5,Friendly,FALSE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36217,Switzerland,Croatia,2,2,Friendly,FALSE,1091,946,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36218,Thailand,Lebanon,2,5,AFC Asian Cup qualification,FALSE,194,238,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36219,Turkey,Sweden,2,1,Friendly,FALSE,604,646,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36220,Ukraine,United States,2,0,Friendly,TRUE,854,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36221,Uzbekistan,United Arab Emirates,1,1,AFC Asian Cup qualification,FALSE,454,393,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36222,Vietnam,Hong Kong,3,1,AFC Asian Cup qualification,FALSE,211,134,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36223,Wales,Iceland,3,1,Friendly,FALSE,748,761,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36224,Yemen,Malaysia,1,2,AFC Asian Cup qualification,TRUE,69,138,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36225,Zambia,Uganda,2,1,Friendly,FALSE,625,438,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36226,Lesotho,Eswatini,0,1,Friendly,FALSE,247,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36227,Lesotho,Eswatini,0,0,Friendly,FALSE,247,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36228,Saint Lucia,Martinique,0,0,Friendly,FALSE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36229,Yemen,Nepal,2,0,Friendly,TRUE,69,49,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36230,Andorra,Indonesia,0,1,Friendly,TRUE,9,123,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36231,Aruba,Guam,2,2,Friendly,FALSE,221,119,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36232,Cuba,Indonesia,1,0,Friendly,TRUE,271,123,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36233,Aruba,Guam,2,0,Friendly,FALSE,221,119,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36234,Mauritania,Mauritius,1,0,African Cup of Nations qualification,FALSE,211,36,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36235,Afghanistan,Kyrgyzstan,0,0,Friendly,TRUE,190,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36236,Yemen,Chad,0,0,Friendly,TRUE,69,172,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36237,Guadeloupe,French Guiana,3,2,Friendly,FALSE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36238,Mauritius,Mauritania,0,2,African Cup of Nations qualification,FALSE,36,211,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36239,Tanzania,Burundi,0,3,Friendly,FALSE,314,232,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36240,Philippines,Malaysia,0,0,Friendly,FALSE,220,138,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36241,Grenada,Saint Lucia,0,1,Windward Islands Tournament,TRUE,137,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36242,Dominica,Grenada,3,5,Windward Islands Tournament,FALSE,52,137,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36243,Vatican City,Monaco,0,2,Friendly,FALSE,,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36244,Afghanistan,Kyrgyzstan,1,0,Friendly,TRUE,190,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36245,Germany,Poland,0,0,Friendly,FALSE,1725,680,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36246,Kuwait,Afghanistan,3,2,Friendly,FALSE,246,190,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36247,Kuwait,Kyrgyzstan,2,2,Friendly,FALSE,246,,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36248,Malawi,Chad,2,0,African Cup of Nations qualification,FALSE,358,172,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
36249,Mauritania,Equatorial Guinea,1,0,African Cup of Nations qualification,FALSE,211,251,42,68,54,61,89,87,57,63,41,63,80,71,53,81,55,86,55,67,73,60,66,85,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789,51135542,35626506,51137048,30573333,34467857,25966145,10105847,21598364,11550757,13135984,8365789
